beta_DiD,se_DiD,p_DiD,beta_time,p_time,n_units,resid_sd,cov_type_used,feature,FDR_DiD
-0.95680693103387,0.8658159873816801,0.30124374902348144,0.5685047670459517,0.2843607726563922,10,10.14977400846366,nonrobust,ms_Exhaustion,0.5824656420629446
-0.596534460879862,1.0412919006255477,0.5824656420629446,0.182022853346046,0.7678052955914503,10,12.206840278099184,nonrobust,ms_Cytotoxicity,0.5824656420629446
